Time,Probs
0:00:00,0.0
0:02:00,0.0
0:04:00,0.0
0:06:00,0.0
0:08:00,0.0
0:10:00,0.0
0:12:00,0.0
0:14:00,0.0
0:16:00,0.0
0:18:00,0.0
0:20:00,0.0
0:22:00,0.0
0:24:00,0.0
0:26:00,0.0
0:28:00,0.0
0:30:00,0.0
0:32:00,0.0
0:34:00,0.0
0:36:00,0.0
0:38:00,0.0
0:40:00,0.0
0:42:00,0.0
0:44:00,0.0
0:46:00,0.0
0:48:00,0.0
0:50:00,0.0
0:52:00,0.0
0:54:00,0.0
0:56:00,0.0
0:58:00,0.0
1:00:00,0.00980392156862745
1:02:00,0.0392156862745098
1:04:00,0.0196078431372549
1:06:00,0.049019607843137254
1:08:00,0.0196078431372549
1:10:00,0.00980392156862745
1:12:00,0.06862745098039216
1:14:00,0.00980392156862745
1:16:00,0.00980392156862745
1:18:00,0.0196078431372549
1:20:00,0.029411764705882353
1:22:00,0.0
1:24:00,0.0
1:26:00,0.0392156862745098
1:28:00,0.0
1:30:00,0.0196078431372549
1:32:00,0.0
1:34:00,0.0
1:36:00,0.00980392156862745
1:38:00,0.029411764705882353
1:40:00,0.0
1:42:00,0.0
1:44:00,0.00980392156862745
1:46:00,0.0
1:48:00,0.0
1:50:00,0.0196078431372549
1:52:00,0.0
1:54:00,0.0
1:56:00,0.00980392156862745
1:58:00,0.0
2:00:00,0.00980392156862745
2:02:00,0.0
2:04:00,0.0
2:06:00,0.00980392156862745
2:08:00,0.00980392156862745
2:10:00,0.0
2:12:00,0.0
2:14:00,0.0
2:16:00,0.00980392156862745
2:18:00,0.00980392156862745
2:20:00,0.00980392156862745
2:22:00,0.00980392156862745
2:24:00,0.0
2:26:00,0.00980392156862745
2:28:00,0.0
2:30:00,0.0
2:32:00,0.0
2:34:00,0.0
2:36:00,0.0
2:38:00,0.029411764705882353
2:40:00,0.00980392156862745
2:42:00,0.0
2:44:00,0.00980392156862745
2:46:00,0.0
2:48:00,0.00980392156862745
2:50:00,0.00980392156862745
2:52:00,0.0
2:54:00,0.00980392156862745
2:56:00,0.0
2:58:00,0.0
3:00:00,0.0
3:02:00,0.00980392156862745
3:04:00,0.00980392156862745
3:06:00,0.00980392156862745
3:08:00,0.00980392156862745
3:10:00,0.0
3:12:00,0.0
3:14:00,0.0
3:16:00,0.0
3:18:00,0.0
3:20:00,0.0
3:22:00,0.0
3:24:00,0.0
3:26:00,0.0
3:28:00,0.00980392156862745
3:30:00,0.0
3:32:00,0.0
3:34:00,0.0
3:36:00,0.00980392156862745
3:38:00,0.0
3:40:00,0.00980392156862745
3:42:00,0.0
3:44:00,0.0
3:46:00,0.0
3:48:00,0.0
3:50:00,0.00980392156862745
3:52:00,0.0
3:54:00,0.00980392156862745
3:56:00,0.0
3:58:00,0.0
4:00:00,0.0
4:02:00,0.00980392156862745
4:04:00,0.0
4:06:00,0.0
4:08:00,0.0
4:10:00,0.0
4:12:00,0.0
4:14:00,0.0
4:16:00,0.0
4:18:00,0.0
4:20:00,0.00980392156862745
4:22:00,0.0
4:24:00,0.0
4:26:00,0.00980392156862745
4:28:00,0.0
4:30:00,0.0
4:32:00,0.0
4:34:00,0.0
4:36:00,0.0
4:38:00,0.0
4:40:00,0.0
4:42:00,0.0
4:44:00,0.0
4:46:00,0.0
4:48:00,0.0
4:50:00,0.0
4:52:00,0.0
4:54:00,0.0
4:56:00,0.0
4:58:00,0.0
5:00:00,0.0
5:02:00,0.00980392156862745
5:04:00,0.0
5:06:00,0.0
5:08:00,0.0
5:10:00,0.0
5:12:00,0.0
5:14:00,0.0
5:16:00,0.00980392156862745
5:18:00,0.0
5:20:00,0.0
5:22:00,0.0
5:24:00,0.0
5:26:00,0.00980392156862745
5:28:00,0.0
5:30:00,0.0
5:32:00,0.0
5:34:00,0.0
5:36:00,0.00980392156862745
5:38:00,0.0
5:40:00,0.0
5:42:00,0.00980392156862745
5:44:00,0.00980392156862745
5:46:00,0.0
5:48:00,0.0
5:50:00,0.0
5:52:00,0.0
5:54:00,0.0
5:56:00,0.0
5:58:00,0.0
