Time,Probs
0:00:00,0.0
0:20:00,0.0
0:40:00,0.0
1:00:00,0.00980392156862745
1:20:00,0.27450980392156865
1:40:00,0.09803921568627451
2:00:00,0.049019607843137254
2:20:00,0.049019607843137254
2:40:00,0.058823529411764705
3:00:00,0.0392156862745098
3:20:00,0.0392156862745098
3:40:00,0.029411764705882353
4:00:00,0.0196078431372549
4:20:00,0.0196078431372549
4:40:00,0.00980392156862745
5:00:00,0.0
5:20:00,0.0196078431372549
5:40:00,0.0196078431372549
6:00:00,0.029411764705882353
6:20:00,0.00980392156862745
6:40:00,0.0196078431372549
7:00:00,0.0
7:20:00,0.0
7:40:00,0.0
8:00:00,0.0
8:20:00,0.0
8:40:00,0.0
9:00:00,0.0
9:20:00,0.029411764705882353
9:40:00,0.00980392156862745
10:00:00,0.00980392156862745
10:20:00,0.0
10:40:00,0.00980392156862745
11:00:00,0.0
11:20:00,0.0
11:40:00,0.00980392156862745
12:00:00,0.029411764705882353
12:20:00,0.00980392156862745
12:40:00,0.00980392156862745
13:00:00,0.029411764705882353
13:20:00,0.0
13:40:00,0.0
14:00:00,0.0
14:20:00,0.0
14:40:00,0.0196078431372549
15:00:00,0.0
15:20:00,0.00980392156862745
15:40:00,0.0
16:00:00,0.00980392156862745
16:20:00,0.0
16:40:00,0.00980392156862745
17:00:00,0.00980392156862745
17:20:00,0.0
17:40:00,0.0
18:00:00,0.0
18:20:00,0.0
18:40:00,0.0
19:00:00,0.0
19:20:00,0.0
19:40:00,0.0
20:00:00,0.0
20:20:00,0.0
20:40:00,0.0
21:00:00,0.0
21:20:00,0.0
21:40:00,0.0
22:00:00,0.0
22:20:00,0.0
22:40:00,0.0
23:00:00,0.0
23:20:00,0.0
23:40:00,0.0
"1 day, 0:00:00",0.0
